Ticker,Name,Sector,Industry,MarketCap,CapBucket
FGNX,FG Nexus Inc.,Financial Services,Asset Management,123268456.0,Micro
FGNXP,FG Nexus Inc. - 8.00% Cumulativ,Financial Services,Asset Management,,Unknown
FGSI,FT Vest Growth Strength & Targe,,,,Unknown
FHB,"First Hawaiian, Inc.",Financial Services,Banks - Regional,3247793664.0,Mid
FHTX,Foghorn Therapeutics Inc.,Healthcare,Biotechnology,305376960.0,Small
FIBK,"First Interstate BancSystem, In",Financial Services,Banks - Regional,3699604224.0,Mid
FICS,First Trust International Devel,,,,Unknown
FID,First Trust S&P International D,,,,Unknown
FIEE,"FiEE, Inc",Technology,Communication Equipment,17376856.0,Micro
FIGG,Leverage Shares 2x Long FIG Dai,,,,Unknown
FIGR,"Figure Technology Solutions, In",Financial Services,Capital Markets,9426415616.0,Mid
FIGX,FIGX Capital Acquisition Corp.,,,194728240.0,Micro
FIGXU,FIGX Capital Acquisition Corp.,Financial Services,Shell Companies,,Unknown
FIGXW,FIGX Capital Acquisition Corp. ,,,,Unknown
FINW,FinWise Bancorp,Financial Services,Banks - Regional,242390672.0,Micro
FINX,Global X FinTech ETF,,,,Unknown
FIP,FTAI Infrastructure Inc.,Industrials,Conglomerates,562865216.0,Small
FISI,"Financial Institutions, Inc.",Financial Services,Banks - Regional,643976192.0,Small
FISV,"Fiserv, Inc.",,,36692537344.0,Large
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,32001179648.0,Large
FITBI,Fifth Third Bancorp - Depositar,Financial Services,Banks - Regional,18135547904.0,Large
FITBO,Fifth Third Bancorp - Depositar,Financial Services,Banks - Regional,,Unknown
FITBP,Fifth Third Bancorp - Depositar,Financial Services,Banks - Regional,,Unknown
FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail,10473778176.0,Large
FIVN,"Five9, Inc.",Technology,Software - Infrastructure,1563538816.0,Small
FIVY,YieldMax Dorsey Wright Hybrid 5,,,,Unknown
FIXD,First Trust Smith Opportunistic,,,,Unknown
FIZZ,National Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic,3026189568.0,Mid
FJP,First Trust Japan AlphaDEX Fund,,,,Unknown
FKU,First Trust,,,,Unknown
FKWL,Franklin Wireless Corp.,Technology,Communication Equipment,50436720.0,Micro
FLD,"Fold Holdings, Inc.",Financial Services,Capital Markets,125599856.0,Micro
FLDB,Fidelity Low Duration Bond ETF,,,,Unknown
FLDDW,"Fold Holdings, Inc.",,,,Unknown
FLEX,Flex Ltd.,Technology,Electronic Components,23682666496.0,Large
FLGC,Flora Growth Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,5436784.0,Micro
FLGT,"Fulgent Genetics, Inc.",Healthcare,Diagnostics & Research,825979072.0,Small
FLL,"Full House Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,97166824.0,Micro
FLN,First Trust Latin America Alpha,,,,Unknown
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable,3695774976.0,Mid
FLNT,"Fluent, Inc.",Communication Services,Advertising Agencies,74683072.0,Micro
FLUX,"Flux Power Holdings, Inc.",Industrials,Electrical Equipment & Parts,29876190.0,Micro
FLWS,"1-800-FLOWERS.COM, Inc.",Consumer Cyclical,Specialty Retail,257851024.0,Micro
FLX,BINGEX LIMITED,Industrials,Integrated Freight & Logistics,223347936.0,Micro
FLXS,"Flexsteel Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",217943648.0,Micro
FLY,Firefly Aerospace Inc.,Industrials,Aerospace & Defense,3716921088.0,Mid
FLYE,"Fly-E Group, Inc.",Consumer Cyclical,Auto Manufacturers,9924907.0,Micro
FLYW,Flywire Corporation - Voting,Technology,Software - Infrastructure,1767384320.0,Small
FMAO,"Farmers & Merchants Bancorp, In",Financial Services,Banks - Regional,358736032.0,Small
FMB,First Trust Managed Municipal E,,,,Unknown
FMBH,"First Mid Bancshares, Inc.",Financial Services,Banks - Regional,960146176.0,Small
FMED,Fidelity Disruptive Medicine ET,,,,Unknown
FMET,Fidelity Metaverse ETF,,,,Unknown
FMFC,Kandal M Venture Limited,Consumer Cyclical,Footwear & Accessories,6822240.0,Micro
FMHI,First Trust Municipal High Inco,,,,Unknown
FMNB,Farmers National Banc Corp.,Financial Services,Banks - Regional,514342496.0,Small
FMST,Foremost Clean Energy Ltd.,Basic Materials,Other Industrial Metals & Mining,34551068.0,Micro
FMSTW,Foremost Lithium Resource & Tec,,,,Unknown
FMTM,MarketDesk Focused U.S. Momentu,,,,Unknown
FMUB,Fidelity Municipal Bond Opportu,,,,Unknown
FMUN,Fidelity Systematic Municipal B,,,,Unknown
FNGR,"FingerMotion, Inc.",Communication Services,Telecom Services,86316280.0,Micro
FNK,First Trust Mid Cap Value Alpha,,,,Unknown
FNKO,"Funko, Inc.",Consumer Cyclical,Leisure,192695344.0,Micro
FNLC,"First Bancorp, Inc (ME)",Financial Services,Banks - Regional,301238752.0,Small
FNWB,First Northwest Bancorp,Financial Services,Banks - Regional,86955048.0,Micro
FNWD,Finward Bancorp,Financial Services,Banks - Regional,159449936.0,Micro
FNX,First Trust Mid Cap Core AlphaD,,,,Unknown
FNY,First Trust Mid Cap Growth Alph,,,,Unknown
FOFO,Hang Feng Technology Innovation,Industrials,Consulting Services,72354272.0,Micro
FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology,4407553024.0,Mid
FONR,Fonar Corporation,Healthcare,Diagnostics & Research,90981184.0,Micro
FORA,Forian Inc.,Healthcare,Health Information Services,65562448.0,Micro
FORM,"FormFactor, Inc.",Technology,Semiconductor Equipment & Materials,4500642816.0,Mid
FORR,"Forrester Research, Inc.",Industrials,Consulting Services,138351744.0,Micro
FORTY,Formula Systems (1985) Ltd.,Technology,Information Technology Services,2921791488.0,Mid
FOSL,"Fossil Group, Inc.",Consumer Cyclical,Footwear & Accessories,217091600.0,Micro
FOX,Fox Corporation,Communication Services,Entertainment,30807105536.0,Large
FOXA,Fox Corporation,Communication Services,Entertainment,32984944640.0,Large
FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Auto Parts,741556032.0,Small
FOXX,Foxx Development Holdings Inc.,Technology,Consumer Electronics,26011408.0,Micro
FOXXW,Foxx Development Holdings Inc.,,,,Unknown
FPA,First Trust Asia Pacific Ex-Jap,,,,Unknown
FPXE,First Trust IPOX Europe Equity ,,,,Unknown
FPXI,First Trust International Equit,,,,Unknown
FRAF,Franklin Financial Services Cor,Financial Services,Banks - Regional,228565248.0,Micro
FRBA,First Bank,Financial Services,Banks - Regional,418156896.0,Small
FRD,Friedman Industries Inc.,Basic Materials,Steel,147008816.0,Micro
FRDD,Direxion Daily F Bear 1X ETF,,,,Unknown
FRDU,Direxion Daily F Bull 2X ETF,,,,Unknown
FRGT,"Freight Technologies, Inc.",Technology,Software - Application,3191063.0,Micro
FRHC,Freedom Holding Corp.,Financial Services,Financial Conglomerates,8032134144.0,Mid
FRME,First Merchants Corporation,Financial Services,Banks - Regional,2212385280.0,Mid
FRMEP,First Merchants Corporation - D,Financial Services,Banks - Regional,,Unknown
FRMI,Fermi Inc.,,,4678873600.0,Mid
FROG,JFrog Ltd.,Technology,Software - Application,7918678016.0,Mid
FRPH,"FRP Holdings, Inc.",Real Estate,Real Estate Services,434878112.0,Small
FRPT,"Freshpet, Inc.",Consumer Defensive,Packaged Foods,3132030720.0,Mid
FRSH,Freshworks Inc.,Technology,Software - Application,3613715456.0,Mid
FRST,Primis Financial Corp.,Financial Services,Banks - Regional,321116320.0,Small
FRSX,Foresight Autonomous Holdings L,Consumer Cyclical,Auto Parts,6537838.0,Micro
FSBC,Five Star Bancorp,Financial Services,Banks - Regional,780574912.0,Small
FSBW,"FS Bancorp, Inc.",Financial Services,Banks - Regional,320337472.0,Small
FSCS,First Trust SMID Capital Streng,,,,Unknown
FSEA,"First Seacoast Bancorp, Inc.",Financial Services,Banks - Regional,61038616.0,Micro
FSFG,"First Savings Financial Group, ",Financial Services,Banks - Regional,228411008.0,Micro
FSGS,First Trust SMID Growth Strengt,,,,Unknown
FSHP,Flag Ship Acquisition Corp.,Financial Services,Shell Companies,95099984.0,Micro
FSHPR,Flag Ship Acquisition Corp.,,,,Unknown
FSHPU,Flag Ship Acquisition Corp.,Financial Services,Shell Companies,65869800.0,Micro
FSLR,"First Solar, Inc.",Technology,Solar,28939933696.0,Large
FSLY,"Fastly, Inc.",Technology,Software - Application,1529856000.0,Small
FSTR,L.B. Foster Company,Industrials,Railroads,301663072.0,Small
FSUN,FirstSun Capital Bancorp,Financial Services,Banks - Regional,1069469632.0,Small
FSV,FirstService Corporation,Real Estate,Real Estate Services,7176770560.0,Mid
FSZ,First Trust Switzerland AlphaDE,,,,Unknown
FTA,First Trust Large Cap Value Alp,,,,Unknown
FTAG,First Trust Indxx Global Agricu,,,,Unknown
FTAI,FTAI Aviation Ltd.,Industrials,Rental & Leasing Services,17867177984.0,Large
FTAIM,FTAI Aviation Ltd. - 9.500% Fix,Industrials,Rental & Leasing Services,,Unknown
FTAIN,FTAI Aviation Ltd. - 8.25% Fixe,Industrials,Rental & Leasing Services,,Unknown
FTC,First Trust Large Cap Growth Al,,,,Unknown
FTCI,"FTC Solar, Inc.",Technology,Solar,178388448.0,Micro
FTCS,First Trust Capital Strength ET,,,,Unknown
FTDR,"frontdoor, inc.",Consumer Cyclical,Personal Services,4269703424.0,Mid
FTDS,First Trust Dividend Strength E,,,,Unknown
FTEK,"Fuel Tech, Inc.",Industrials,Pollution & Treatment Controls,50651332.0,Micro
FTEL,Fitell Corporation,Consumer Cyclical,Specialty Retail,1775116.0,Micro
FTFT,Future FinTech Group Inc.,Technology,Software - Application,18661966.0,Micro
FTGC,First Trust Global Tactical Com,,,,Unknown
FTGS,First Trust Growth Strength ETF,,,,Unknown
FTHI,First Trust BuyWrite Income ETF,,,,Unknown
FTHM,Fathom Holdings Inc.,Real Estate,Real Estate Services,35630056.0,Micro
FTLF,"FitLife Brands, Inc.",Consumer Defensive,Packaged Foods,148378960.0,Micro
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,62496657408.0,Large
FTQI,First Trust Nasdaq BuyWrite Inc,,,,Unknown
FTRE,Fortrea Holdings Inc.,Healthcare,Biotechnology,1607760000.0,Small
FTRI,First Trust Indxx Global Natura,,,,Unknown
FTRK,FAST TRACK GROUP,Communication Services,Entertainment,18322500.0,Micro
FTSL,First Trust Senior Loan Fund,,,,Unknown
FTSM,First Trust Enhanced Short Matu,,,,Unknown
FTXG,First Trust Nasdaq Food & Bever,,,,Unknown
FTXH,First Trust Nasdaq Pharmaceutic,,,,Unknown
FTXL,First Trust Nasdaq Semiconducto,,,,Unknown
FTXN,First Trust Nasdaq Oil & Gas ET,,,,Unknown
FTXO,First Trust Nasdaq Bank ETF,,,,Unknown
FTXR,First Trust Nasdaq Transportati,,,,Unknown
FUFU,BitFuFu Inc.,Financial Services,Capital Markets,416205760.0,Small
FUFUW,BitFuFu Inc. Warrant,,,,Unknown
FULC,"Fulcrum Therapeutics, Inc.",Healthcare,Biotechnology,763936000.0,Small
FULT,Fulton Financial Corporation,Financial Services,Banks - Regional,3624614400.0,Mid
FULTP,Fulton Financial Corporation - ,Financial Services,Banks - Regional,,Unknown
FUNC,First,Financial Services,Banks - Regional,251625248.0,Micro
FUND,"Sprott Focus Trust, Inc. - Clos",Financial Services,Asset Management,262059504.0,Micro
FUSB,"First US Bancshares, Inc.",Financial Services,Banks - Regional,78660352.0,Micro
FUSE,Fusemachines Inc.,Technology,Software - Application,50617000.0,Micro
FUSEW,Fusemachines Inc. Warrants,,,,Unknown
FUTG,Leverage Shares 2x Long FUTU Da,,,,Unknown
FUTU,Futu Holdings Limited,Financial Services,Capital Markets,22998990848.0,Large
FV,First Trust Dorsey Wright Focus,,,,Unknown
FVC,First Trust Dorsey Wright Dynam,,,,Unknown
FVCB,"FVCBankcorp, Inc.",Financial Services,Banks - Regional,251239904.0,Micro
FVN,Future Vision II Acquisition Co,Financial Services,Shell Companies,79815520.0,Micro
FVNNR,Future Vision II Acquisition Co,,,,Unknown
FVNNU,Future Vision II Acquisition Co,Financial Services,Shell Companies,,Unknown
FWDI,"Forward Industries, Inc.",Consumer Cyclical,Footwear & Accessories,607810048.0,Small
FWONA,Liberty Media Corporation - Ser,Communication Services,Entertainment,24061743104.0,Large
FWONK,Liberty Media Corporation - Ser,Communication Services,Entertainment,24287768576.0,Large
FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,797454976.0,Small
FWRG,"First Watch Restaurant Group, I",Consumer Cyclical,Restaurants,971020736.0,Small
FXNC,First National Corporation,Financial Services,Banks - Regional,229775840.0,Micro
FYBR,"Frontier Communications Parent,",Communication Services,Telecom Services,9545388032.0,Mid
FYC,First Trust Small Cap Growth Al,,,,Unknown
FYT,First Trust Small Cap Value Alp,,,,Unknown
FYX,First Trust Small Cap Core Alph,,,,Unknown
GABC,"German American Bancorp, Inc.",Financial Services,Banks - Regional,1504216064.0,Small
GAIA,"Gaia, Inc.",Communication Services,Entertainment,94166712.0,Micro
GAIN,Gladstone Investment Corporatio,Financial Services,Asset Management,549896256.0,Small
GAINI,Gladstone Investment Corporatio,,,,Unknown
GAINN,Gladstone Investment Corporatio,,,,Unknown
GAINZ,Gladstone Investment Corporatio,,,,Unknown
GALT,Galectin Therapeutics Inc.,Healthcare,Biotechnology,261140800.0,Micro
GAMB,Gambling.com Group Limited,Consumer Cyclical,Gambling,186777168.0,Micro
GAME,"GameSquare Holdings, Inc.",Communication Services,Electronic Gaming & Multimedia,42571776.0,Micro
GANX,"Gain Therapeutics, Inc.",Healthcare,Biotechnology,121155568.0,Micro
GARY,Advisors Inner Circle Fund Ii New - Mango Growth Etf,,,,Unknown
GASS,"StealthGas, Inc.",Industrials,Marine Shipping,260501232.0,Micro
GAUZ,Gauzy Ltd.,Technology,Electronic Components,27552410.0,Micro
GBDC,"Golub Capital BDC, Inc.",Financial Services,Asset Management,3609400576.0,Mid
GBFH,GBank Financial Holdings Inc.,Financial Services,Banks - Regional,517396320.0,Small
GBIO,Generation Bio Co.,Healthcare,Biotechnology,37735852.0,Micro
GBLI,"Global Indemnity Group, LLC",Financial Services,Insurance - Property & Casualty,399638304.0,Small
GBUG,Sprott Active Gold & Silver Min,,,,Unknown
GCBC,"Greene County Bancorp, Inc.",Financial Services,Banks - Regional,387700896.0,Small
GCL,GCL Global Holdings Ltd,Communication Services,Electronic Gaming & Multimedia,123798704.0,Micro
GCLWW,GCL Global Holdings Ltd Warrant,,,499950.0,Micro
GCMG,GCM Grosvenor Inc.,Financial Services,Asset Management,2139776000.0,Mid
GCT,GigaCloud Technology Inc,Technology,Software - Infrastructure,1513799040.0,Small
GCTK,"GlucoTrack, Inc.",Healthcare,Medical Instruments & Supplies,3824893.0,Micro
GDC,GD Culture Group Limited,Communication Services,Electronic Gaming & Multimedia,276273312.0,Micro
GDEN,"Golden Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,708529728.0,Small
GDEV,GDEV Inc.,Communication Services,Electronic Gaming & Multimedia,289454144.0,Micro
GDEVW,Nexters Inc. Warrant,,,,Unknown
GDFN,Tema International Defense Inno,,,,Unknown
GDHG,Golden Heaven Group Holdings Lt,Consumer Cyclical,Leisure,6203562.0,Micro
GDRX,"GoodRx Holdings, Inc.",Healthcare,Health Information Services,955487488.0,Small
GDS,GDS Holdings Limited,Technology,Information Technology Services,6779529728.0,Mid
GDTC,CytoMed Therapeutics Limited,Healthcare,Biotechnology,17952580.0,Micro
GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services,786992256.0,Small
GECC,Great Elm Capital Corp.,Financial Services,Asset Management,94627616.0,Micro
GECCG,Great Elm Capital Corp. - 7.75%,,,,Unknown
GECCH,Great Elm Capital Corp. - 8.125,,,,Unknown
GECCI,Great Elm Capital Corp. - 8.50%,,,,Unknown
GECCO,Great Elm Capital Corp. - 5.875,,,,Unknown
GEG,"Great Elm Group, Inc.",Financial Services,Asset Management,81371536.0,Micro
GEGGL,"Great Elm Group, Inc.  - 7.25% ",,,,Unknown
GEHC,GE HealthCare Technologies Inc.,Healthcare,Health Information Services,38173151232.0,Large
GELS,Gelteq Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9260783.0,Micro
GEME,Pacific North of South EM Equit,,,,Unknown
GEMG,Leverage Shares 2X Long GEMI Da,,,,Unknown
GEMI,"Gemini Space Station, Inc.",Financial Services,Capital Markets,1251835648.0,Small
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,17126206464.0,Large
GENK,"GEN Restaurant Group, Inc.",Consumer Cyclical,Restaurants,79390904.0,Micro
GENVR,Gen Digital Inc. - Contingent V,,,,Unknown
GEOS,Geospace Technologies Corporati,Energy,Oil & Gas Equipment & Services,222690784.0,Micro
GERN,Geron Corporation,Healthcare,Biotechnology,874546688.0,Small
GEVG,Themes ETF Trust - Leverage Shares 2X Long GEV Daily ETF,,,,Unknown
GEVO,"Gevo, Inc.",Basic Materials,Specialty Chemicals,501579200.0,Small
GEW,Cambria Global EW ETF,,,,Unknown
GFAI,"Guardforce AI Co., Limited",Industrials,Security & Protection Services,14098928.0,Micro
GFAIW,"Guardforce AI Co., Limited Warrant",,,,Unknown
GFGF,Guru Favorite Stocks ETF,,,,Unknown
GFLW,VictoryShares Free Cash Flow Gr,,,,Unknown
GFS,GlobalFoundries Inc.,Technology,Semiconductors,19898963968.0,Large
GGAL,Grupo Financiero Galicia S.A.,Financial Services,Banks - Regional,9045912576.0,Mid
GGLL,Direxion Daily GOOGL Bull 2X Sh,,,,Unknown
GGLS,Direxion Daily GOOGL Bear 1X Sh,,,,Unknown
GGR,Gogoro Inc.,Consumer Cyclical,Auto Manufacturers,51411652.0,Micro
GGROW,Gogoro Inc. Warrant,,,,Unknown
GH,"Guardant Health, Inc.",Healthcare,Diagnostics & Research,13374469120.0,Large
GHRS,GH Research PLC,Healthcare,Biotechnology,781570432.0,Small
GIBO,GIBO Holdings Limited,Communication Services,Internet Content & Information,7942777.0,Micro
GIBOW,GIBO Holdings Limited,,,,Unknown
GIFI,"Gulf Island Fabrication, Inc.",Industrials,Metal Fabrication,191023408.0,Micro
GIFT,"Giftify, Inc.",Communication Services,Internet Content & Information,32512106.0,Micro
GIG,GigCapital7 Corp.,Financial Services,Shell Companies,350833312.0,Small
GIGGU,GigCapital7 Corp.,Financial Services,Shell Companies,,Unknown
GIGGW,"GigCapital4, Inc.",,,,Unknown
GIGM,GigaMedia Limited,Communication Services,Electronic Gaming & Multimedia,16578352.0,Micro
GIII,"G-III Apparel Group, LTD.",Consumer Cyclical,Apparel Manufacturing,1284194688.0,Small
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,154728611840.0,Large
GILT,Gilat Satellite Networks Ltd.,Technology,Communication Equipment,809168384.0,Small
GIND,Goldman Sachs India Equity ETF,,,,Unknown
GINX,SGI Enhanced Global Income ETF,,,,Unknown
GIPR,Generation Income Properties In,Real Estate,REIT - Diversified,3971425.0,Micro
GIPRW,Generation Income Properties Inc Warrant,,,,Unknown
GITS,Global Interactive Technologies,Communication Services,Internet Content & Information,2632570.0,Micro
GIW,GigCapital8 Corp.,,,468136224.0,Small
GIWWR,GigCapital8 Corp.,,,,Unknown
GIWWU,GigCapital8 Corp.,,,,Unknown
GKAT,Scharf Global Opportunity ETF,,,,Unknown
GLAD,Gladstone Capital Corporation,Financial Services,Asset Management,463609792.0,Small
GLBE,Global-E Online Ltd.,Consumer Cyclical,Internet Retail,6721152512.0,Mid
GLBS,Globus Maritime Limited,Industrials,Marine Shipping,35195732.0,Micro
GLCR,GlacierShares Nasdaq Iceland ET,,,,Unknown
GLDB,IDX Alternative FIAT ETF,,,,Unknown
GLDD,Great Lakes Dredge & Dock Corpo,Industrials,Engineering & Construction,907110720.0,Small
GLDI,ETRACS Gold Shares Covered Call,,,,Unknown
GLDY,Defiance Gold Enhanced Options ,,,,Unknown
GLE,Global Engine Group Holding Lim,Technology,Information Technology Services,10568458.0,Micro
GLGG,Leverage Shares 2X Long GLXY Da,,,,Unknown
GLIBA,"GCI Liberty, Inc. - Series A GC",Communication Services,Telecom Services,1111792128.0,Small
GLIBK,"GCI Liberty, Inc. - Series C GC",Communication Services,Telecom Services,1440475008.0,Small
GLMD,Galmed Pharmaceuticals Ltd.,Healthcare,Biotechnology,4740083.0,Micro
GLNG,Golar LNG Limited,Energy,Oil & Gas Midstream,3792963328.0,Mid
